qid	doc_id
q30	1803
q30	1804
q30	1805
q30	1807
q30	1809
q30	1810
q30	1812
q30	1813
q30	1815
q30	1816
q30	1817
q30	1818
q30	1819
q30	1820
q30	1822
q30	1823
q30	1828
q30	1832
q30	1837
q30	1843
q30	1851
q30	1869
q30	1875
q30	1894
q30	1911
q30	1916
q30	1918
q30	1934
q30	1941
q30	1949
q30	1953
q30	1960
q30	1961
q30	1963
q30	1978
q30	1994
q30	1997
q30	2001
q30	2019
q30	2026
q30	2032
q30	2062
q30	2065
q30	2083
q30	2090
q30	2097
q30	2108
q30	2111
q30	2117
q30	2120
q30	2123
q30	2127
q30	2134
q30	2153
q30	2160
q30	2168
q30	2202
q30	2209
q30	2210
q30	2224
